"","Year","MDACoverageAttempted","MDANumRounds","MDADrugs","MDADrugEfficacy","MDAYearsBetweenRounds","MDAStartYear","ProbGender","PrevalenceAll.average.","PrevalenceAll.5%","PrevalenceAll.95%","Prevalence6_7.average.","Prevalence6_7.5%","Prevalence6_7.95%","PrevalenceFagalii.average.","PrevalenceFagalii.5%","PrevalenceFagalii.95%","PrevalenceIliili.average.","PrevalenceIliili.5%","PrevalenceIliili.95%","Prevalence6_9.average.","Prevalence6_9.5%","Prevalence6_9.95%","Prevalence11_12.average.","Prevalence11_12.5%","Prevalence11_12.95%","Prevalence15_16.average.","Prevalence15_16.5%","Prevalence15_16.95%","Prevalence10AndOver.average.","Prevalence10AndOver.5%","Prevalence10AndOver.95%","Prevalence15AndOver.average.","Prevalence15AndOver.5%","Prevalence15AndOver.95%","Eradicated.average.","Eradicated.5%","Eradicated.95%","PrevUnder001pc.average.","PrevUnder001pc.5%","PrevUnder001pc.95%","PrevUnder01pc.average.","PrevUnder01pc.5%","PrevUnder01pc.95%","PrevUnder05pc.average.","PrevUnder05pc.5%","PrevUnder05pc.95%","PrevUnder1pc.average.","PrevUnder1pc.5%","PrevUnder1pc.95%","AgPrevUnder1pc.average.","AgPrevUnder1pc.5%","AgPrevUnder1pc.95%","AgPrevUnder01pc.average.","AgPrevUnder01pc.5%","AgPrevUnder01pc.95%","AgPrevUnder05pc.average.","AgPrevUnder05pc.5%","AgPrevUnder05pc.95%","AgPrevUnder001pc.average.","AgPrevUnder001pc.5%","AgPrevUnder001pc.95%","AgPrev6_7Under1pc.average.","AgPrev6_7Under1pc.5%","AgPrev6_7Under1pc.95%","Prev_AntigenAll.average.","Prev_Antigen6_7.average.","Prev_Antigen6_9.average.","Prev_AntigenAll.5%","Prev_AntigenAll.95%","Prev_Antigen6_7.5%","Prev_Antigen6_7.95%","Prev_Antigen6_9.5%","Prev_Antigen6_9.95%","RatioAll.average.","Ratio6_7.average.","Ratio15AndOver.average.","RatioAll.5%","Ratio6_7.5%","Ratio15AndOver.5%","RatioAll.95%","Ratio6_7.95%","Ratio15AndOver.95%"
"1044",2024,"0.65",4,"IDA5+/DA2-4","Irvine",1,2018,"0.00071-0.00023",1.026584e-03,4.879521e-04,1.958431e-03,4.146556e-04,0.000000e+00,1.126035e-03,3.604462e-03,0.000000e+00,1.621184e-02,1.130766e-03,0.000000e+00,3.095250e-03,4.519113e-04,0.000000e+00,1.114582e-03,6.196816e-04,0.000000e+00,2.093478e-03,9.826066e-04,0.000000e+00,2.788001e-03,1.199170e-03,5.239501e-04,2.315897e-03,1.267306e-03,5.924810e-04,2.330313e-03,0.000000000,NA,NA,0.000000000,NA,NA,0.549504950,NA,NA,1.000000000,NA,NA,1.000000000,NA,NA,0.762376238,NA,NA,0.000000000,NA,NA,0.019801980,NA,NA,0.000000000,NA,NA,1.000000000,NA,NA,8.603482e-03,2.021026e-03,2.526649e-03,5.555534e-03,0.0137252400,0.0005473901,0.0039611840,0.0008564457,0.0049141555, 8.637679, 5.000009,  8.844752,NA,NA,NA,NA,NA,NA
"1045",2024,"0.65",5,"DA2+","Default",1,2018,"0.00071-0.00023",4.401276e-03,2.944932e-03,6.762457e-03,1.206851e-03,0.000000e+00,2.780755e-03,1.526278e-02,0.000000e+00,4.256698e-02,4.577642e-03,1.527570e-03,8.542775e-03,1.482937e-03,4.453271e-04,2.759017e-03,2.741924e-03,5.351052e-04,5.834036e-03,4.029347e-03,1.114334e-03,7.843363e-03,5.214974e-03,3.502013e-03,8.023216e-03,5.534600e-03,3.633088e-03,8.537759e-03,0.000000000,NA,NA,0.000000000,NA,NA,0.000000000,NA,NA,0.738317757,NA,NA,1.000000000,NA,NA,0.018691589,NA,NA,0.000000000,NA,NA,0.000000000,NA,NA,0.000000000,NA,NA,0.990654206,NA,NA,1.634093e-02,4.863695e-03,5.935297e-03,1.105625e-02,0.0248791200,0.0021583925,0.0084321370,0.0030574300,0.0096691775, 3.702722, 4.000008,  3.672144,NA,NA,NA,NA,NA,NA
"1046",2024,"0.65",5,"DA2+","Irvine",1,2018,"0.00071-0.00023",8.604618e-03,5.337850e-03,1.317530e-02,2.400444e-03,5.461500e-04,4.289540e-03,2.871170e-02,0.000000e+00,8.000000e-02,9.077099e-03,3.256000e-03,1.571950e-02,2.959754e-03,1.101930e-03,5.224090e-03,5.473603e-03,2.092050e-03,1.080500e-02,7.995757e-03,3.320420e-03,1.543550e-02,1.018033e-02,6.308740e-03,1.543030e-02,1.077446e-02,6.605250e-03,1.643680e-02,0.000000000,NA,NA,0.000000000,NA,NA,0.000000000,NA,NA,0.014925373,NA,NA,0.786069652,NA,NA,0.000000000,NA,NA,0.000000000,NA,NA,0.000000000,NA,NA,0.000000000,NA,NA,0.621890547,NA,NA,2.971773e-02,9.367523e-03,1.151067e-02,1.893960e-02,0.0455868000,0.0044568200,0.0157303000,0.0059798900,0.0194467000, 3.468522, 3.999982,  3.430733,NA,NA,NA,NA,NA,NA
"1047",2024,"0.65",5,"IDA5+/DA2-4","Default",1,2018,"0.00071-0.00023",6.748342e-04,3.218503e-04,1.119136e-03,2.795829e-04,0.000000e+00,1.105580e-03,2.049383e-03,0.000000e+00,1.084344e-02,8.282476e-04,0.000000e+00,2.040902e-03,2.463840e-04,0.000000e+00,8.250183e-04,4.062839e-04,0.000000e+00,1.598727e-03,6.194621e-04,0.000000e+00,1.685390e-03,7.919745e-04,3.901537e-04,1.327059e-03,8.415862e-04,4.148879e-04,1.438165e-03,0.000000000,NA,NA,0.000000000,NA,NA,0.897058824,NA,NA,1.000000000,NA,NA,1.000000000,NA,NA,0.960784314,NA,NA,0.000000000,NA,NA,0.132352941,NA,NA,0.000000000,NA,NA,1.000000000,NA,NA,6.859471e-03,1.543798e-03,1.940061e-03,4.305410e-03,0.0095812025,0.0000000000,0.0033164755,0.0005578590,0.0034394720,10.406827,      Inf, 10.557194,NA,NA,NA,NA,NA,NA
"1048",2024,"0.65",5,"IDA5+/DA2-4","Irvine",1,2018,"0.00071-0.00023",3.143517e-04,1.062648e-04,5.951606e-04,1.890049e-04,0.000000e+00,1.086549e-03,1.069615e-03,0.000000e+00,6.743597e-03,2.851348e-04,0.000000e+00,1.222267e-03,1.635279e-04,0.000000e+00,5.631824e-04,1.766037e-04,0.000000e+00,5.514961e-04,2.926276e-04,0.000000e+00,1.124828e-03,3.624207e-04,1.300460e-04,7.036371e-04,3.860105e-04,1.201391e-04,7.393379e-04,0.000000000,NA,NA,0.034653465,NA,NA,1.000000000,NA,NA,1.000000000,NA,NA,1.000000000,NA,NA,0.995049505,NA,NA,0.000000000,NA,NA,0.594059406,NA,NA,0.000000000,NA,NA,1.000000000,NA,NA,4.940339e-03,1.126806e-03,1.437923e-03,3.153498e-03,0.0077100410,0.0000000000,0.0027542155,0.0005500853,0.0027035455,16.408318,      Inf, 17.224992,NA,NA,NA,NA,NA,NA
"1049",2024,"0.65",6,"DA2+","Default",1,2018,"0.00071-0.00023",1.810766e-03,1.101263e-03,2.657580e-03,4.911326e-04,0.000000e+00,1.644020e-03,6.141049e-03,0.000000e+00,2.229124e-02,1.850865e-03,0.000000e+00,4.299306e-03,5.775090e-04,0.000000e+00,1.353556e-03,1.086143e-03,0.000000e+00,2.431407e-03,1.620816e-03,0.000000e+00,3.412228e-03,2.143811e-03,1.312562e-03,3.105108e-03,2.279584e-03,1.375126e-03,3.421692e-03,0.000000000,NA,NA,0.000000000,NA,NA,0.012000000,NA,NA,0.996000000,NA,NA,1.000000000,NA,NA,0.388000000,NA,NA,0.000000000,NA,NA,0.000000000,NA,NA,0.000000000,NA,NA,1.000000000,NA,NA,1.116259e-02,3.151735e-03,3.841328e-03,7.554285e-03,0.0159775850,0.0010816480,0.0056514745,0.0019394875,0.0065747085, 6.207650, 6.999996,  6.157303,NA,NA,NA,NA,NA,NA
"1050",2024,"0.65",6,"DA2+","Irvine",1,2018,"0.00071-0.00023",5.456120e-03,3.665600e-03,8.239484e-03,1.514841e-03,0.000000e+00,2.891840e-03,1.814442e-02,0.000000e+00,5.047651e-02,5.619420e-03,1.973714e-03,9.971117e-03,1.893108e-03,5.534803e-04,3.348682e-03,3.491584e-03,1.058346e-03,6.537515e-03,5.105907e-03,1.777546e-03,9.460752e-03,6.449941e-03,4.256819e-03,9.678867e-03,6.839949e-03,4.555536e-03,1.041751e-02,0.000000000,NA,NA,0.000000000,NA,NA,0.000000000,NA,NA,0.406250000,NA,NA,1.000000000,NA,NA,0.008928571,NA,NA,0.000000000,NA,NA,0.000000000,NA,NA,0.000000000,NA,NA,0.964285714,NA,NA,1.962392e-02,5.999015e-03,7.508150e-03,1.348281e-02,0.0283625300,0.0027361300,0.0097961845,0.0041858695,0.0114436600, 3.596434, 4.000000,  3.549766,NA,NA,NA,NA,NA,NA
"1051",2024,"0.65",6,"IDA5+/DA2-4","Default",1,2018,"0.00071-0.00023",2.448331e-04,7.636176e-05,4.667754e-04,1.124846e-04,0.000000e+00,5.671636e-04,1.179013e-03,0.000000e+00,7.268426e-03,2.305438e-04,0.000000e+00,7.937376e-04,1.042072e-04,0.000000e+00,5.449008e-04,1.237230e-04,0.000000e+00,5.578488e-04,2.768441e-04,0.000000e+00,1.112232e-03,2.832389e-04,7.820446e-05,5.315576e-04,3.035832e-04,8.879842e-05,5.324252e-04,0.000000000,NA,NA,0.063583815,NA,NA,1.000000000,NA,NA,1.000000000,NA,NA,1.000000000,NA,NA,0.994219653,NA,NA,0.000000000,NA,NA,0.647398844,NA,NA,0.000000000,NA,NA,1.000000000,NA,NA,4.734261e-03,1.026705e-03,1.301720e-03,2.912502e-03,0.0069849860,0.0000000000,0.0022464560,0.0002808594,0.0024780500,20.000000,      Inf, 20.500003,NA,NA,NA,NA,NA,NA
"1052",2024,"0.65",6,"IDA5+/DA2-4","Irvine",1,2018,"0.00071-0.00023",1.144005e-04,2.116810e-05,2.539385e-04,6.675734e-05,0.000000e+00,5.585033e-04,3.988498e-04,0.000000e+00,4.633957e-03,1.072574e-04,0.000000e+00,7.331829e-04,5.565037e-05,0.000000e+00,2.809070e-04,5.972647e-05,0.000000e+00,5.395785e-04,9.541108e-05,0.000000e+00,5.624616e-04,1.311706e-04,2.598403e-05,2.866359e-04,1.390862e-04,2.947651e-05,3.251415e-04,0.035175879,NA,NA,0.432160804,NA,NA,1.000000000,NA,NA,1.000000000,NA,NA,1.000000000,NA,NA,1.000000000,NA,NA,0.000000000,NA,NA,0.944723618,NA,NA,0.000000000,NA,NA,1.000000000,NA,NA,3.307721e-03,7.534177e-04,9.084781e-04,2.074840e-03,0.0051487800,0.0000000000,0.0017144860,0.0000000000,0.0019353600,31.999962,      Inf, 34.000022,NA,NA,NA,NA,NA,NA
"1053",2024,"0.65",7,"DA2+","Default",1,2018,"0.00071-0.00023",1.807203e-03,1.080140e-03,2.820200e-03,4.666390e-04,0.000000e+00,1.635060e-03,5.874433e-03,0.000000e+00,2.026378e-02,1.895458e-03,3.919732e-04,4.520472e-03,5.625838e-04,0.000000e+00,1.362652e-03,1.047831e-03,0.000000e+00,2.677812e-03,1.655795e-03,0.000000e+00,3.898004e-03,2.141061e-03,1.254736e-03,3.331352e-03,2.282230e-03,1.357442e-03,3.553852e-03,0.000000000,NA,NA,0.000000000,NA,NA,0.026666667,NA,NA,1.000000000,NA,NA,1.000000000,NA,NA,0.444444444,NA,NA,0.000000000,NA,NA,0.000000000,NA,NA,0.000000000,NA,NA,1.000000000,NA,NA,1.092821e-02,3.020606e-03,3.696551e-03,7.321302e-03,0.0163316000,0.0010906340,0.0055503180,0.0016589300,0.0063065780, 6.110084, 7.999996,  6.053765,NA,NA,NA,NA,NA,NA
"1054",2024,"0.65",7,"DA2+","Irvine",1,2018,"0.00071-0.00023",5.355836e-03,3.277313e-03,7.838440e-03,1.530961e-03,0.000000e+00,3.825244e-03,1.752614e-02,0.000000e+00,4.915929e-02,5.339117e-03,1.585288e-03,1.076128e-02,1.887829e-03,5.470028e-04,3.385020e-03,3.334330e-03,5.586621e-04,6.564729e-03,5.134324e-03,1.663159e-03,1.039804e-02,6.329987e-03,3.857289e-03,9.113300e-03,6.700941e-03,3.990678e-03,9.849020e-03,0.000000000,NA,NA,0.000000000,NA,NA,0.000000000,NA,NA,0.450000000,NA,NA,0.995000000,NA,NA,0.010000000,NA,NA,0.000000000,NA,NA,0.000000000,NA,NA,0.000000000,NA,NA,0.945000000,NA,NA,1.921125e-02,6.042240e-03,7.517591e-03,1.204073e-02,0.0279273700,0.0027929110,0.0102108700,0.0038915905,0.0120383150, 3.587875, 4.000009,  3.560024,NA,NA,NA,NA,NA,NA
"1055",2024,"0.65",7,"IDA5+/DA2-4","Default",1,2018,"0.00071-0.00023",2.451291e-04,8.515568e-05,4.327024e-04,1.023925e-04,0.000000e+00,5.636344e-04,6.272347e-04,0.000000e+00,5.176116e-03,2.681409e-04,0.000000e+00,1.164010e-03,8.988059e-05,0.000000e+00,2.854860e-04,1.201072e-04,0.000000e+00,5.453752e-04,1.897586e-04,0.000000e+00,1.100840e-03,2.852878e-04,1.040232e-04,5.197564e-04,3.052901e-04,1.064583e-04,5.335564e-04,0.000000000,NA,NA,0.057803468,NA,NA,1.000000000,NA,NA,1.000000000,NA,NA,1.000000000,NA,NA,0.994219653,NA,NA,0.000000000,NA,NA,0.624277457,NA,NA,0.000000000,NA,NA,1.000000000,NA,NA,4.762010e-03,1.144873e-03,1.339864e-03,2.967766e-03,0.0072094580,0.0000000000,0.0026818300,0.0005375772,0.0025547900,19.799942,      Inf, 20.749971,NA,NA,NA,NA,NA,NA
"1056",2024,"0.65",7,"IDA5+/DA2-4","Irvine",1,2018,"0.00071-0.00023",1.153803e-04,2.124688e-05,2.332660e-04,5.611043e-05,0.000000e+00,5.541092e-04,3.491860e-04,0.000000e+00,4.484300e-04,1.090726e-04,0.000000e+00,4.092966e-04,4.474862e-05,0.000000e+00,2.810017e-04,5.970386e-05,0.000000e+00,5.419478e-04,8.980370e-05,0.000000e+00,5.605380e-04,1.329549e-04,2.606440e-05,2.609608e-04,1.416959e-04,2.957502e-05,2.700967e-04,0.015075377,NA,NA,0.412060302,NA,NA,1.000000000,NA,NA,1.000000000,NA,NA,1.000000000,NA,NA,1.000000000,NA,NA,0.000000000,NA,NA,0.969849246,NA,NA,0.000000000,NA,NA,1.000000000,NA,NA,3.219110e-03,7.080611e-04,9.108002e-04,2.035165e-03,0.0046890870,0.0000000000,0.0017169400,0.0002715478,0.0019645800,29.400132,      Inf, 29.666601,NA,NA,NA,NA,NA,NA
"1057",2024,"0.75",2,"DA2+","Default",1,2018,"0.00071-0.00023",2.010185e-02,1.352488e-02,2.933078e-02,5.769951e-03,2.239368e-03,9.807229e-03,6.282990e-02,5.086884e-03,1.380497e-01,2.199059e-02,1.096435e-02,4.305217e-02,7.200305e-03,3.937292e-03,1.122758e-02,1.300268e-02,6.215692e-03,2.258594e-02,1.907782e-02,8.869236e-03,3.350917e-02,2.376788e-02,1.609008e-02,3.480497e-02,2.512106e-02,1.738391e-02,3.638982e-02,0.000000000,NA,NA,0.000000000,NA,NA,0.000000000,NA,NA,0.000000000,NA,NA,0.004950495,NA,NA,0.000000000,NA,NA,0.000000000,NA,NA,0.000000000,NA,NA,0.000000000,NA,NA,0.000000000,NA,NA,6.499598e-02,2.188884e-02,2.659715e-02,4.462908e-02,0.0927544700,0.0136656100,0.0321482450,0.0171692900,0.0395630250, 3.235191, 3.788898,  3.198830,NA,NA,NA,NA,NA,NA
"1058",2024,"0.75",2,"DA2+","Irvine",1,2018,"0.00071-0.00023",2.941180e-02,1.918083e-02,4.365390e-02,8.223324e-03,4.280642e-03,1.368586e-02,8.561316e-02,1.075851e-02,1.961424e-01,3.188202e-02,1.504254e-02,6.008433e-02,1.008881e-02,6.052169e-03,1.557245e-02,1.863721e-02,8.323240e-03,3.334272e-02,2.858062e-02,1.382663e-02,5.271216e-02,3.483260e-02,2.264080e-02,5.161799e-02,3.691107e-02,2.441560e-02,5.568991e-02,0.000000000,NA,NA,0.000000000,NA,NA,0.000000000,NA,NA,0.000000000,NA,NA,0.000000000,NA,NA,0.000000000,NA,NA,0.000000000,NA,NA,0.000000000,NA,NA,0.000000000,NA,NA,0.000000000,NA,NA,8.982265e-02,3.027868e-02,3.702360e-02,6.124665e-02,0.1285622000,0.0197378900,0.0434879000,0.0233399200,0.0538698300, 3.072059, 3.733336,  3.015289,NA,NA,NA,NA,NA,NA
"1059",2024,"0.75",2,"IDA5+/DA2-4","Default",1,2018,"0.00071-0.00023",8.240789e-03,4.950278e-03,1.259515e-02,2.291973e-03,5.519679e-04,4.443536e-03,2.511800e-02,0.000000e+00,7.266126e-02,8.626045e-03,2.794678e-03,1.647977e-02,2.855428e-03,1.113376e-03,5.063216e-03,5.014911e-03,1.574437e-03,1.055889e-02,7.606958e-03,2.759199e-03,1.491117e-02,9.748660e-03,5.826026e-03,1.475057e-02,1.034552e-02,6.253397e-03,1.563048e-02,0.000000000,NA,NA,0.000000000,NA,NA,0.000000000,NA,NA,0.060747664,NA,NA,0.780373832,NA,NA,0.000000000,NA,NA,0.000000000,NA,NA,0.000000000,NA,NA,0.000000000,NA,NA,0.607476636,NA,NA,3.019897e-02,9.399296e-03,1.137558e-02,1.919394e-02,0.0459116000,0.0049653315,0.0152071400,0.0059925665,0.0171622300, 3.662822, 4.333340,  3.641058,NA,NA,NA,NA,NA,NA
"1060",2024,"0.75",2,"IDA5+/DA2-4","Irvine",1,2018,"0.00071-0.00023",4.174407e-03,2.333897e-03,7.044777e-03,1.298334e-03,0.000000e+00,2.846734e-03,1.539143e-02,0.000000e+00,5.614841e-02,4.687584e-03,1.103521e-03,1.189151e-02,1.733189e-03,5.462995e-04,3.319614e-03,2.866454e-03,5.176517e-04,7.959673e-03,3.967754e-03,6.206364e-04,9.530825e-03,4.912430e-03,2.712867e-03,8.266534e-03,5.175283e-03,2.992188e-03,8.226425e-03,0.000000000,NA,NA,0.000000000,NA,NA,0.000000000,NA,NA,0.778325123,NA,NA,0.995073892,NA,NA,0.009852217,NA,NA,0.000000000,NA,NA,0.000000000,NA,NA,0.000000000,NA,NA,0.965517241,NA,NA,1.867307e-02,5.376510e-03,6.782179e-03,1.194697e-02,0.0297177800,0.0021752180,0.0096553310,0.0030823810,0.0116161200, 4.500011, 4.333345,  4.538464,NA,NA,NA,NA,NA,NA
"1061",2024,"0.75",3,"DA2+","Default",1,2018,"0.00071-0.00023",9.538671e-03,6.060595e-03,1.409079e-02,2.782165e-03,6.557988e-04,5.053095e-03,3.160977e-02,0.000000e+00,8.529711e-02,1.059218e-02,3.993308e-03,2.234722e-02,3.466083e-03,1.452543e-03,5.905291e-03,6.191717e-03,2.125119e-03,1.213683e-02,9.304676e-03,3.953026e-03,1.725524e-02,1.127144e-02,7.143227e-03,1.667023e-02,1.189673e-02,7.647879e-03,1.741982e-02,0.000000000,NA,NA,0.000000000,NA,NA,0.000000000,NA,NA,0.004464286,NA,NA,0.620535714,NA,NA,0.000000000,NA,NA,0.000000000,NA,NA,0.000000000,NA,NA,0.000000000,NA,NA,0.517857143,NA,NA,3.343736e-02,1.049621e-02,1.315874e-02,2.238702e-02,0.0483197100,0.0058075160,0.0158688250,0.0078268600,0.0203899350, 3.502056, 3.799994,  3.468808,NA,NA,NA,NA,NA,NA
"1062",2024,"0.75",3,"DA2+","Irvine",1,2018,"0.00071-0.00023",1.665421e-02,1.081260e-02,2.327168e-02,4.685854e-03,1.687861e-03,8.156166e-03,5.631312e-02,5.324869e-03,1.281085e-01,1.719716e-02,6.556352e-03,3.724429e-02,5.857123e-03,2.859017e-03,9.650915e-03,1.039303e-02,4.771510e-03,1.918369e-02,1.590162e-02,6.705136e-03,2.782874e-02,1.970907e-02,1.292456e-02,2.784782e-02,2.089176e-02,1.375950e-02,2.941779e-02,0.000000000,NA,NA,0.000000000,NA,NA,0.000000000,NA,NA,0.000000000,NA,NA,0.029556650,NA,NA,0.000000000,NA,NA,0.000000000,NA,NA,0.000000000,NA,NA,0.000000000,NA,NA,0.049261084,NA,NA,5.466653e-02,1.732952e-02,2.157871e-02,3.602937e-02,0.0745528000,0.0100976800,0.0255830900,0.0119367100,0.0341947500, 3.294745, 3.749991,  3.251384,NA,NA,NA,NA,NA,NA
"1063",2024,"0.75",3,"IDA5+/DA2-4","Default",1,2018,"0.00071-0.00023",2.817885e-03,1.768412e-03,4.073750e-03,7.967988e-04,0.000000e+00,2.197259e-03,9.404546e-03,0.000000e+00,3.072699e-02,3.082371e-03,4.033179e-04,6.479343e-03,9.723370e-04,2.724223e-04,1.957852e-03,1.667423e-03,0.000000e+00,4.383982e-03,2.569450e-03,5.550777e-04,5.650043e-03,3.341568e-03,2.094209e-03,4.940321e-03,3.552313e-03,2.257464e-03,5.163191e-03,0.000000000,NA,NA,0.000000000,NA,NA,0.000000000,NA,NA,0.990196078,NA,NA,1.000000000,NA,NA,0.328431373,NA,NA,0.000000000,NA,NA,0.000000000,NA,NA,0.000000000,NA,NA,1.000000000,NA,NA,1.160142e-02,3.218372e-03,3.989915e-03,7.691784e-03,0.0161516250,0.0006700026,0.0061878485,0.0017053205,0.0069541060, 4.112702, 4.000004,  4.115486,NA,NA,NA,NA,NA,NA
"1064",2024,"0.75",3,"IDA5+/DA2-4","Irvine",1,2018,"0.00071-0.00023",9.427238e-04,4.457787e-04,1.617094e-03,4.462843e-04,0.000000e+00,1.165297e-03,4.010170e-03,0.000000e+00,2.285738e-02,1.013142e-03,0.000000e+00,3.413820e-03,5.088180e-04,0.000000e+00,1.367932e-03,6.024135e-04,0.000000e+00,2.150602e-03,8.978223e-04,0.000000e+00,2.783960e-03,1.098186e-03,5.225122e-04,1.897585e-03,1.161472e-03,5.902338e-04,2.093746e-03,0.000000000,NA,NA,0.000000000,NA,NA,0.633663366,NA,NA,1.000000000,NA,NA,1.000000000,NA,NA,0.925742574,NA,NA,0.000000000,NA,NA,0.103960396,NA,NA,0.000000000,NA,NA,1.000000000,NA,NA,7.103485e-03,1.909397e-03,2.361299e-03,4.699379e-03,0.0104809500,0.0005426087,0.0038590390,0.0010947200,0.0041707215, 7.829656, 5.000009,  8.163243,NA,NA,NA,NA,NA,NA
"1065",2024,"0.75",4,"DA2+","Default",1,2018,"0.00071-0.00023",4.530951e-03,2.863013e-03,6.805115e-03,1.275015e-03,0.000000e+00,2.799557e-03,1.563523e-02,0.000000e+00,5.142320e-02,4.838706e-03,1.497068e-03,1.068282e-02,1.573553e-03,2.831338e-04,2.831660e-03,2.785507e-03,5.254902e-04,6.390777e-03,4.203281e-03,1.104985e-03,7.933490e-03,5.358108e-03,3.426415e-03,8.022298e-03,5.673731e-03,3.628093e-03,8.276995e-03,0.000000000,NA,NA,0.000000000,NA,NA,0.000000000,NA,NA,0.699074074,NA,NA,1.000000000,NA,NA,0.023148148,NA,NA,0.000000000,NA,NA,0.000000000,NA,NA,0.000000000,NA,NA,0.972222222,NA,NA,1.706341e-02,5.258699e-03,6.356798e-03,1.097360e-02,0.0247190750,0.0021825250,0.0090428250,0.0030587550,0.0101375500, 3.777959, 4.291665,  3.741884,NA,NA,NA,NA,NA,NA
"1066",2024,"0.75",4,"DA2+","Irvine",1,2018,"0.00071-0.00023",9.483460e-03,6.057910e-03,1.393680e-02,2.549475e-03,5.614820e-04,4.326660e-03,3.134544e-02,0.000000e+00,8.585860e-02,1.009677e-02,3.895600e-03,1.787840e-02,3.205158e-03,1.131220e-03,5.509640e-03,5.980145e-03,2.148230e-03,1.095290e-02,8.703216e-03,3.335190e-03,1.553830e-02,1.121874e-02,7.297560e-03,1.637630e-02,1.189010e-02,7.816900e-03,1.749710e-02,0.000000000,NA,NA,0.000000000,NA,NA,0.000000000,NA,NA,0.000000000,NA,NA,0.661691542,NA,NA,0.000000000,NA,NA,0.000000000,NA,NA,0.000000000,NA,NA,0.000000000,NA,NA,0.507462687,NA,NA,3.259199e-02,1.005738e-02,1.243558e-02,2.162610e-02,0.0468071000,0.0051813500,0.0157924000,0.0072910800,0.0190292000, 3.450279, 4.000007,  3.405362,NA,NA,NA,NA,NA,NA
"1067",2024,"0.75",4,"IDA5+/DA2-4","Default",1,2018,"0.00071-0.00023",6.625966e-04,3.015759e-04,1.098989e-03,2.764141e-04,0.000000e+00,1.094663e-03,2.391942e-03,0.000000e+00,1.181895e-02,7.212309e-04,0.000000e+00,2.169466e-03,2.638404e-04,0.000000e+00,8.315330e-04,3.369651e-04,0.000000e+00,1.084511e-03,5.898371e-04,0.000000e+00,1.700632e-03,7.782289e-04,3.427596e-04,1.277015e-03,8.279216e-04,3.834146e-04,1.356717e-03,0.000000000,NA,NA,0.000000000,NA,NA,0.906862745,NA,NA,1.000000000,NA,NA,1.000000000,NA,NA,0.985294118,NA,NA,0.000000000,NA,NA,0.539215686,NA,NA,0.000000000,NA,NA,1.000000000,NA,NA,5.122311e-03,1.254552e-03,1.487026e-03,3.302786e-03,0.0078254075,0.0000000000,0.0027979900,0.0005471435,0.0029953540, 7.902312,      Inf,  8.013162,NA,NA,NA,NA,NA,NA
"1068",2024,"0.75",4,"IDA5+/DA2-4","Irvine",1,2018,"0.00071-0.00023",2.334014e-04,4.239806e-05,4.685025e-04,1.640295e-04,0.000000e+00,5.776178e-04,6.069430e-04,0.000000e+00,5.115702e-03,2.846919e-04,0.000000e+00,1.505065e-03,1.539250e-04,0.000000e+00,5.559112e-04,1.555321e-04,0.000000e+00,1.055858e-03,2.321223e-04,0.000000e+00,1.119190e-03,2.656219e-04,5.202142e-05,5.489816e-04,2.796908e-04,5.910743e-05,5.896756e-04,0.004950495,NA,NA,0.138613861,NA,NA,1.000000000,NA,NA,1.000000000,NA,NA,1.000000000,NA,NA,1.000000000,NA,NA,0.000000000,NA,NA,0.891089109,NA,NA,0.000000000,NA,NA,1.000000000,NA,NA,3.585477e-03,8.537556e-04,1.018900e-03,2.271091e-03,0.0058197060,0.0000000000,0.0021940695,0.0002702883,0.0021778615,16.518139,      Inf, 17.612508,NA,NA,NA,NA,NA,NA
"1069",2024,"0.75",5,"DA2+","Default",1,2018,"0.00071-0.00023",2.137537e-03,1.290226e-03,3.206255e-03,5.933712e-04,0.000000e+00,1.681765e-03,6.843228e-03,0.000000e+00,2.461431e-02,2.203917e-03,3.835310e-04,5.105983e-03,7.479924e-04,0.000000e+00,1.700242e-03,1.361937e-03,0.000000e+00,3.215613e-03,1.897271e-03,0.000000e+00,4.091382e-03,2.529595e-03,1.485584e-03,3.775765e-03,2.688373e-03,1.635229e-03,4.062424e-03,0.000000000,NA,NA,0.000000000,NA,NA,0.000000000,NA,NA,0.995327103,NA,NA,1.000000000,NA,NA,0.808411215,NA,NA,0.000000000,NA,NA,0.023364486,NA,NA,0.000000000,NA,NA,1.000000000,NA,NA,8.307369e-03,2.404445e-03,2.859304e-03,5.387523e-03,0.0118393000,0.0005503630,0.0045874300,0.0011177880,0.0051708610, 3.909097, 4.500005,  3.882812,NA,NA,NA,NA,NA,NA
