"","Year","MDACoverageAttempted","MDANumRounds","MDADrugs","MDADrugEfficacy","MDAYearsBetweenRounds","MDAStartYear","ProbGender","RatioAll","Ratio6_7","Ratio15AndOver","Prev_AntigenAll","Prev_Antigen6_7","Prev_Antigen15AndOver","AgEradicated","AgPrevUnder001pc","AgPrevUnder01pc","AgPrevUnder1pc","PrevalenceAll","Prevalence6_7","Eradicated","PrevalenceFagalii","PrevalenceIliili","PrevUnder001pc","PrevUnder01pc","PrevUnder1pc"
"3300",2026,"0.75",4,"DA2+","Irvine",1,2018,"0.002-0.00041",3.80837872622876,5.49999478688377,3.73180305699329,0.0317724175213675,0.00845518034188034,0.0392797491452991,0,0,0,0,0.00835983833333333,0.0016077634957265,0,0.0292793224358974,0.00876828267094017,0,0,0.735042735042735
"3301",2026,"0.75",4,"IDA5+","Default",1,2018,"0-0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000333688897959184,0.000109119673469388,0,0.000399108367346939,0.000468425571428571,0.0816326530612245,1,1
"3302",2026,"0.75",4,"IDA5+","Irvine",1,2018,"0-0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.21398367346939e-05,3.5712306122449e-05,0.408163265306122,0.00054744387755102,9.14005510204082e-05,0.755102040816326,1,1
"3303",2026,"0.75",4,"IDA5+/DA2-4","Default",1,2018,"0-0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000539910942156863,0.00020037887254902,0,0.00111784029411765,0.000567328617647059,0.0196078431372549,0.92156862745098,1
"3304",2026,"0.75",4,"IDA5+/DA2-4","Default",1,2018,"0.0012-0.00032",3.82709889709097,Inf,3.78454864177547,0.006133662375,0.0013132547375,0.0077542941875,0,0,0,0.93125,0.0015841755375,0.0002945025625,0,0.0074430333125,0.00175249998125,0,0.18125,1
"3305",2026,"0.75",4,"IDA5+/DA2-4","Default",1,2018,"0.0016-0.00035",3.8473971067008,5,3.78111888850657,0.0320420507142857,0.00869013,0.0396025407142857,0,0,0,0,0.00837752185714286,0.00176184842142857,0,0.0358832943571429,0.00940505992857143,0,0,0.785714285714286
"3306",2026,"0.75",4,"IDA5+/DA2-4","Default",1,2018,"0.002-0.00041",4.98485233292214,Inf,5,0.00246258381666667,0.000624503566666667,0.00309203874583333,0,0,0.05,1,0.000507677020833333,0.000106772591666667,0.00416666666666667,0.00168326,0.000507485004166667,0.0166666666666667,0.95,1
"3307",2026,"0.75",4,"IDA5+/DA2-4","Irvine",1,2018,"0-0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000142929360784314,2.90217647058824e-05,0.117647058823529,0.000267097058823529,0.000196768960784314,0.441176470588235,1,1
"3308",2026,"0.75",4,"IDA5+/DA2-4","Irvine",1,2018,"0.0012-0.00032",7.33334150223859,Inf,6.99998996920546,0.000159273799090909,4.29086545454545e-05,0.000200463610909091,0.236363636363636,0.609090909090909,0.990909090909091,1,3.87173318181818e-05,5.47975454545455e-06,0.590909090909091,4.59137272727273e-05,1.49153363636364e-05,0.909090909090909,1,1
"3309",2026,"0.75",4,"IDA5+/DA2-4","Irvine",1,2018,"0.0016-0.00035",5.14285994687324,Inf,5.00632107023411,0.000305277077419355,8.06172322580645e-05,0.000376504793548387,0.0903225806451613,0.354838709677419,0.948387096774194,1,6.73171096774194e-05,1.94258774193548e-05,0.329032258064516,0.000162032709677419,4.44196258064516e-05,0.774193548387097,1,1
"3310",2026,"0.75",4,"IDA5+/DA2-4","Irvine",1,2018,"0.002-0.00041",6.70002292000917,Inf,6.66667039322244,0.00129596249675676,0.00026870632972973,0.00163323351297297,0,0.0162162162162162,0.464864864864865,1,0.000221992211891892,4.77538054054054e-05,0.124324324324324,0.00102571556756757,0.000177137345945946,0.291891891891892,0.983783783783784,1
"3311",2026,"0.75",5,"DA2+","Default",1,2018,"0-0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00139250300694444,0.000373516347222222,0,0.00180983930555556,0.00143157009722222,0,0.305555555555556,1
"3312",2026,"0.75",5,"DA2+","Default",1,2018,"0.0012-0.00032",4.0613552146754,Inf,3.99999871561542,0.00350629079375,0.000742031675,0.00444218503125,0,0,0.0125,0.9875,0.0008664433125,0.00014861961875,0,0.0035738425625,0.000950647775,0,0.69375,1
"3313",2026,"0.75",5,"DA2+","Default",1,2018,"0.0016-0.00035",4.17373479387414,5.33332957333409,4.10125897875091,0.0167203948739496,0.00461624,0.020808761092437,0,0,0,0.0588235294117647,0.00400943848739496,0.000879966243697479,0,0.0139321423529412,0.00411381333613445,0,0,1
"3314",2026,"0.75",5,"DA2+","Default",1,2018,"0.002-0.00041",4.59183539434426,Inf,4.50000758000697,0.00657576008163265,0.00166138974285714,0.00825914812244898,0,0,0,0.885714285714286,0.00145370129387755,0.000345203848979592,0,0.00536287367346939,0.0016656426122449,0,0.26530612244898,1
"3315",2026,"0.75",5,"DA2+","Irvine",1,2018,"0-0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00302073748201439,0.000932752410071942,0,0.00532549539568345,0.0029907158705036,0,0,1
"3316",2026,"0.75",5,"DA2+","Irvine",1,2018,"0.0012-0.00032",4.21281621494583,Inf,4.16643598597034,0.00323114559090909,0.000643101918181818,0.00400615296363636,0,0,0.0181818181818182,1,0.000774060071818182,0.000166929427272727,0,0.002673351,0.000876926836363636,0.00909090909090909,0.727272727272727,1
"3317",2026,"0.75",5,"DA2+","Irvine",1,2018,"0.0016-0.00035",4.30303981254838,Inf,4.20692078668824,0.0070612764516129,0.00170955427741935,0.00893128367741935,0,0,0,0.870967741935484,0.00167138151612903,0.000334201741935484,0,0.00509552632258064,0.0017140068,0,0.174193548387097,1
"3318",2026,"0.75",5,"DA2+","Irvine",1,2018,"0.002-0.00041",4.03225148897216,5,3.93031826809278,0.019989876974359,0.00504113824615385,0.0248007182051282,0,0,0,0.0666666666666667,0.00493800276923077,0.00101777814358974,0,0.0186461585641026,0.00492128384102564,0,0,0.979487179487179
"3319",2026,"0.75",5,"IDA5+","Default",1,2018,"0-0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000100756201438849,3.00565323741007e-05,0.079136690647482,0.000266158992805755,0.000117765208633094,0.539568345323741,1,1
"3320",2026,"0.75",5,"IDA5+","Irvine",1,2018,"0-0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.90704285714286e-05,2.34287142857143e-05,0.673469387755102,0,8.05055102040816e-06,0.938775510204082,1,1
"3321",2026,"0.75",5,"IDA5+/DA2-4","Default",1,2018,"0-0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000196638083333333,7.57046176470588e-05,0,0.000268318725490196,0.000184357058823529,0.274509803921569,0.990196078431373,1
"3322",2026,"0.75",5,"IDA5+/DA2-4","Default",1,2018,"0.0012-0.00032",4.12245632002191,Inf,4.02940686462176,0.003787140425,0.0008979107625,0.0048039834375,0,0,0.00625,0.9875,0.00093234015,0.0002299927,0,0.002639788875,0.00098294530625,0.00625,0.63125,1
"3323",2026,"0.75",5,"IDA5+/DA2-4","Default",1,2018,"0.0016-0.00035",4.12738040325262,5,4.03676877836092,0.0199449543333333,0.00523488916666667,0.0248693383333333,0,0,0,0.025,0.00486073741666667,0.00110707576666667,0,0.0156213805833333,0.00526837274166667,0,0,0.975
"3324",2026,"0.75",5,"IDA5+/DA2-4","Default",1,2018,"0.002-0.00041",5.70835075569466,Inf,5.87921858268691,0.0009002906875,0.000203453975,0.00114266654583333,0,0,0.645833333333333,1,0.000161987904583333,2.97603083333333e-05,0.0166666666666667,0.000610288625,0.000161600179166667,0.383333333333333,1,1
"3325",2026,"0.75",5,"IDA5+/DA2-4","Irvine",1,2018,"0-0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.37429735294118e-05,1.17175490196078e-05,0.392156862745098,0.000407099509803922,3.87657843137255e-05,0.882352941176471,1,1
"3326",2026,"0.75",5,"IDA5+/DA2-4","Irvine",1,2018,"0.0012-0.00032",Inf,Inf,Inf,2.27089827272727e-05,1.67052636363636e-05,2.93618354545455e-05,0.663636363636364,0.927272727272727,1,1,4.54200636363636e-06,0,0.881818181818182,0,2.16644454545455e-05,1,1,1
"3327",2026,"0.75",5,"IDA5+/DA2-4","Irvine",1,2018,"0.0016-0.00035",Inf,Inf,Inf,6.71810774193548e-05,4.24961419354839e-05,8.02826967741935e-05,0.354838709677419,0.780645161290323,1,1,1.41647548387097e-05,0,0.761290322580645,0.000107772967741935,4.94533548387097e-06,0.961290322580645,1,1
"3328",2026,"0.75",5,"IDA5+/DA2-4","Irvine",1,2018,"0.002-0.00041",Inf,Inf,Inf,0.000406292224864865,4.81350162162162e-05,0.000523282371351351,0,0.0486486486486487,0.962162162162162,1,3.32413962162162e-05,6.47603783783784e-06,0.567567567567568,0,2.80703189189189e-05,0.881081081081081,1,1
"3329",2026,"0.75",6,"IDA5+/DA2-4","Default",1,2018,"0.002-0.00041",21.499970075562,Inf,Inf,0.000319097070714286,4.97768785714286e-05,0.000413300007857143,0,0.0785714285714286,0.992857142857143,1,2.56354321428571e-05,0,0.464285714285714,0,4.55316428571429e-05,0.942857142857143,1,1
"3330",2026,"0.75",6,"IDA5+/DA2-4","Irvine",1,2018,"0.002-0.00041",Inf,Inf,Inf,0.00017638579,3.165509375e-05,0.0002263736290625,0.01875,0.315625,0.996875,1,7.200263125e-06,5.529478125e-06,0.853125,1.48104375e-05,5.184040625e-06,0.990625,1,1
"3331",2026,"0.75",7,"IDA5+/DA2-4","Default",1,2018,"0.002-0.00041",Inf,Inf,Inf,0.000220297382857143,2.10085285714286e-05,0.000281339424285714,0,0.171428571428571,1,1,8.23448428571429e-06,0,0.714285714285714,3.27654285714286e-05,5.67458571428571e-06,0.992857142857143,1,1
"3332",2026,"0.75",7,"IDA5+/DA2-4","Irvine",1,2018,"0.002-0.00041",Inf,Inf,Inf,0.000120196703,1.78886933333333e-05,0.000156291412,0.0233333333333333,0.46,1,1,1.95559866666667e-06,3.89006333333333e-06,0.943333333333333,0,6.72833e-06,1,1,1
"3333",2027,"0.55",2,"DA2+","Default",1,2018,"0-0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0216892482178218,0.00652218742574257,0,0.0369886425742574,0.0226804594059406,0,0,0.0099009900990099
"3334",2027,"0.55",2,"DA2+","Default",1,2018,"0.0012-0.00032",3.57370282535179,5,3.49498617607995,0.017262374,0.00413359951818182,0.0214884216363636,0,0,0,0.0818181818181818,0.00488457990909091,0.000895323054545455,0,0.0162481290909091,0.00480169945454545,0,0,1
"3335",2027,"0.55",2,"DA2+","Default",1,2018,"0.0016-0.00035",3.48119660545511,4.74998514998515,3.40644432814232,0.0446380622857143,0.0124206773142857,0.0550598262857143,0,0,0,0,0.0128416040571429,0.00262327950285714,0,0.0413588898285714,0.0135174767428571,0,0,0.205714285714286
"3336",2027,"0.55",2,"DA2+","Default",1,2018,"0.002-0.00041",3.1728338255007,4.6000031842013,3.0750839291552,0.09880787,0.0308273078571429,0.120865389285714,0,0,0,0,0.0313166042857143,0.00672596592857143,0,0.0850898226428571,0.0332286322142857,0,0,0
"3337",2027,"0.55",2,"DA2+","Irvine",1,2018,"0-0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0287253912621359,0.00885259689320388,0,0.0488590051456311,0.02865273,0,0,0
"3338",2027,"0.55",2,"DA2+","Irvine",1,2018,"0.002-0.00041",3.00591250152533,4.53137398724254,2.91025021421632,0.140970622142857,0.0442477642857143,0.171723757142857,0,0,0,0,0.047328185,0.00996556307142857,0,0.123374601,0.050762285,0,0,0
"3339",2027,"0.55",2,"IDA5+","Default",1,2018,"0-0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0125167838461538,0.00390604030769231,0,0.0240609820979021,0.0123794981118881,0,0,0.286713286713287
"3340",2027,"0.55",2,"IDA5+","Irvine",1,2018,"0-0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00912143784172662,0.0025606238057554,0,0.013501122733813,0.00962716178417266,0,0,0.683453237410072
"3341",2027,"0.55",2,"IDA5+/DA2-4","Default",1,2018,"0-0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01442386,0.004123798953125,0,0.0284556559375,0.01530796796875,0,0,0.140625
"3342",2027,"0.55",2,"IDA5+/DA2-4","Default",1,2018,"0.0012-0.00032",3.52046803147056,4.00000960835739,3.4558278868646,0.0223928424545455,0.00532623277272727,0.0278998216363636,0,0,0,0.0363636363636364,0.00637906327272727,0.00122087274545455,0,0.0191182812727273,0.00652918884545455,0,0,0.881818181818182
"3343",2027,"0.55",2,"IDA5+/DA2-4","Default",1,2018,"0.0016-0.00035",3.43011139757747,5.28571522795878,3.34105402602204,0.0538651951515152,0.0149902663030303,0.0665498636363636,0,0,0,0,0.0157187833333333,0.0030117077030303,0,0.0527047930909091,0.0159854739393939,0,0,0.133333333333333
"3344",2027,"0.55",2,"IDA5+/DA2-4","Default",1,2018,"0.002-0.00041",3.32218987079561,4.66666219444619,3.21832593966502,0.0772847028571429,0.0234708095,0.0945464985714286,0,0,0,0,0.0234752128571429,0.00492442192857143,0,0.0677668323571429,0.0259075285,0,0,0
"3345",2027,"0.55",2,"IDA5+/DA2-4","Irvine",1,2018,"0-0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0112337570967742,0.00328239561290323,0,0.0226942282258065,0.011137324516129,0,0,0.370967741935484
"3346",2027,"0.55",2,"IDA5+/DA2-4","Irvine",1,2018,"0.002-0.00041",3.35314172833744,4.8452459549128,3.27001568205253,0.0635661316666667,0.0183418251666667,0.0776900391666667,0,0,0,0,0.01898474325,0.00389629409166667,0,0.053356567,0.0208098519166667,0,0,0.0333333333333333
"3347",2027,"0.55",3,"DA2+","Default",1,2018,"0-0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0146597818627451,0.00448660189215686,0,0.0285537423529412,0.0142681352941176,0,0,0.0784313725490196
"3348",2027,"0.55",3,"DA2+","Default",1,2018,"0.0012-0.00032",3.61067008737604,3.9999903160049,3.55678112169612,0.0143850869090909,0.00336497428181818,0.0178580440909091,0,0,0,0.2,0.003988974,0.000881435709090909,0,0.0107181612727273,0.00376068494545455,0,0,1
"3349",2027,"0.55",3,"DA2+","Default",1,2018,"0.0016-0.00035",3.58695687695329,4.99999201501178,3.50270241152071,0.0348000906432749,0.00929077701754386,0.0430434795321637,0,0,0,0,0.00972061426900585,0.00199398548538012,0,0.0350089534502924,0.0110300975672515,0,0,0.608187134502924
"3350",2027,"0.55",3,"DA2+","Default",1,2018,"0.002-0.00041",3.36910575819811,4.77500589530253,3.27321774791516,0.0666355728571429,0.0201044850714286,0.0818699885714286,0,0,0,0,0.0198850021428571,0.00441390631428571,0,0.0627238485,0.0203190675,0,0,0.00714285714285714
"3351",2027,"0.55",3,"DA2+","Irvine",1,2018,"0-0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0192271611650485,0.00592446237864078,0,0.0279909730097087,0.0206489987378641,0,0,0
"3352",2027,"0.55",3,"DA2+","Irvine",1,2018,"0.002-0.00041",3.17524340351224,4.6794847728841,3.08087145788602,0.0989692416666667,0.0296936924242424,0.121246284090909,0,0,0,0,0.0313163863636364,0.00647121674242424,0,0.0777725418181818,0.0331820287878788,0,0,0
"3353",2027,"0.55",3,"IDA5+","Default",1,2018,"0-0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00669841345323741,0.00211644369784173,0,0.0106589884892086,0.00732466386330935,0,0,0.884892086330935
"3354",2027,"0.55",3,"IDA5+","Irvine",1,2018,"0-0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00350361055102041,0.000891585367346939,0,0.00597483142857143,0.00358476212244898,0,0.0204081632653061,1
"3355",2027,"0.55",3,"IDA5+/DA2-4","Default",1,2018,"0-0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00687323532258065,0.00221339619354839,0,0.0120493846774194,0.00802272661290323,0,0,0.951612903225806
"3356",2027,"0.55",3,"IDA5+/DA2-4","Default",1,2018,"0.0012-0.00032",3.57683019970019,5.0000040375003,3.53190432840839,0.0186819422727273,0.00439009146363636,0.023186693,0,0,0,0.0818181818181818,0.00522669036363636,0.000983822009090909,0,0.0151728890909091,0.00554686405454545,0,0,0.972727272727273
"3357",2027,"0.55",3,"IDA5+/DA2-4","Default",1,2018,"0.0016-0.00035",3.50764407643241,4.66667033777905,3.44181765026588,0.0438151739393939,0.0117934013333333,0.0540920793939394,0,0,0,0,0.0125309172121212,0.00250065040606061,0,0.0442893766666667,0.0134789246181818,0,0,0.321212121212121
"3358",2027,"0.55",3,"IDA5+/DA2-4","Default",1,2018,"0.002-0.00041",3.61349853136956,5.00001195250803,3.52811974149802,0.0380906157142857,0.0105833319285714,0.0470536164285714,0,0,0,0,0.0105510130714286,0.00229292386428571,0,0.0341535751428571,0.0111247972857143,0,0,0.435714285714286
"3359",2027,"0.55",3,"IDA5+/DA2-4","Irvine",1,2018,"0-0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00502007112903226,0.00134240270967742,0,0.0102040533870968,0.00501208438709677,0,0,0.983870967741935
"3360",2027,"0.55",3,"IDA5+/DA2-4","Irvine",1,2018,"0.002-0.00041",3.60150747782617,4.99998941336002,3.51506925294239,0.027767435,0.00761237533333333,0.0344279341666667,0,0,0,0,0.00776464041666667,0.0016508968,0,0.0245742241666667,0.00841773395,0,0,0.833333333333333
"3361",2027,"0.55",4,"DA2+","Default",1,2018,"0-0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0097849095,0.00276183531,0,0.0167648641,0.0105384278,0,0,0.57
"3362",2027,"0.55",4,"DA2+","Default",1,2018,"0.0012-0.00032",3.67749726067808,5.00000806000513,3.64370154854729,0.010328206,0.00243908469090909,0.0129204986363636,0,0,0,0.481818181818182,0.00277741034545455,0.000533200263636364,0,0.0138377473636364,0.0029014127,0,0.00909090909090909,1
"3363",2027,"0.55",4,"DA2+","Default",1,2018,"0.0016-0.00035",3.70917740373874,6.000003097999,3.63227954655992,0.0263948915151515,0.00678663075757576,0.0327055515151515,0,0,0,0,0.00712364903030303,0.00125998457575758,0,0.023555588969697,0.00736459836363636,0,0,0.878787878787879
"3364",2027,"0.55",4,"DA2+","Default",1,2018,"0.002-0.00041",3.57822990674957,5.00000519501023,3.47448527105254,0.0447738828571429,0.012488838,0.0552735842857143,0,0,0,0,0.0126285525714286,0.00247784222142857,0,0.0392656199285714,0.013729209,0,0,0.264285714285714
"3365",2027,"0.55",4,"DA2+","Irvine",1,2018,"0-0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0128050054368932,0.00349602990291262,0,0.0286979470873786,0.013137769223301,0,0,0.203883495145631
"3366",2027,"0.55",4,"DA2+","Irvine",1,2018,"0.002-0.00041",3.32542196794311,4.38182380574868,3.23582976613649,0.0794763258333333,0.0231129803333333,0.0972489008333333,0,0,0,0,0.0240197033333333,0.005015866,0,0.0670723090833333,0.0271120324166667,0,0,0
"3367",2027,"0.55",4,"IDA5+","Default",1,2018,"0-0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00313848442857143,0.000864331428571429,0,0.0040846312244898,0.00272384879591837,0,0.0204081632653061,1
"3368",2027,"0.55",4,"IDA5+","Irvine",1,2018,"0-0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00151533279591837,0.000406175448979592,0,0.00211045612244898,0.00145861726530612,0,0.326530612244898,1
"3369",2027,"0.55",4,"IDA5+/DA2-4","Default",1,2018,"0-0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00375530233333333,0.00106713514705882,0,0.00802467823529412,0.00421638909803922,0,0.00980392156862745,1
"3370",2027,"0.55",4,"IDA5+/DA2-4","Default",1,2018,"0.0012-0.00032",3.6385910351803,5,3.58933369714639,0.0143043691818182,0.00348731636363636,0.0178549616363636,0,0,0,0.263636363636364,0.00393507750909091,0.000765545318181818,0,0.0114540129090909,0.00410300070909091,0,0.00909090909090909,1
"3371",2027,"0.55",4,"IDA5+/DA2-4","Default",1,2018,"0.0016-0.00035",3.67149675875399,5.66664418667386,3.59267689072398,0.0349279539393939,0.00903408745454545,0.0428979927272727,0,0,0,0.00606060606060606,0.00960166909090909,0.00167037936969697,0,0.0324511865454545,0.00942969961818182,0,0,0.624242424242424
"3372",2027,"0.55",4,"IDA5+/DA2-4","Default",1,2018,"0.002-0.00041",3.95744281004311,4.9999917350044,3.87541852323644,0.0194701196428571,0.00520950066428571,0.0241148207142857,0,0,0,0.0428571428571429,0.00494874314285714,0.00115824394285714,0,0.0140061571428571,0.0051782997,0,0,0.992857142857143
"3373",2027,"0.55",4,"IDA5+/DA2-4","Irvine",1,2018,"0-0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00198461160784314,0.000565786470588235,0,0.00331696166666667,0.00206841267647059,0,0.0686274509803922,1
"3374",2027,"0.55",4,"IDA5+/DA2-4","Irvine",1,2018,"0.002-0.00041",4.02820657782219,6.74999430200358,3.95566747225868,0.0122999395833333,0.00313683540833333,0.0151142245833333,0,0,0,0.408333333333333,0.00306682668333333,0.000626563733333333,0,0.00882286666666667,0.00345530610833333,0,0.00833333333333333,1
"3375",2027,"0.55",5,"DA2+","Default",1,2018,"0-0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00606052611111111,0.00166908191666667,0,0.0143741303472222,0.00586615785416667,0,0,0.9375
"3376",2027,"0.55",5,"DA2+","Default",1,2018,"0.0012-0.00032",3.75384455319829,4.49999917150353,3.72321004515965,0.00910274936363636,0.00209355589090909,0.0113389732727273,0,0,0,0.618181818181818,0.00241094705454545,0.000529126227272727,0,0.00966095318181818,0.00263051201818182,0,0.0909090909090909,1
"3377",2027,"0.55",5,"DA2+","Default",1,2018,"0.0016-0.00035",3.84053075995175,5.25001484061183,3.76785228407947,0.0207699483636364,0.00528882872727273,0.0259242627272727,0,0,0,0.0484848484848485,0.00543571163636364,0.00111203396969697,0,0.0182603338181818,0.00568647488484848,0,0,0.96969696969697
"3378",2027,"0.55",5,"DA2+","Default",1,2018,"0.002-0.00041",3.80775021736767,5.29166958472451,3.73674380494276,0.0295149671428571,0.00788783371428571,0.0363700892857143,0,0,0,0,0.0077439135,0.00150049300714286,0,0.0259986943571429,0.00842029254285714,0,0,0.842857142857143
"3379",2027,"0.55",5,"DA2+","Irvine",1,2018,"0-0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00940362920863309,0.00287765530215827,0,0.0178952086330935,0.00908472294964029,0,0,0.669064748201439
"3380",2027,"0.55",5,"DA2+","Irvine",1,2018,"0.002-0.00041",3.55303711729148,4.7638809888812,3.46679169392556,0.0547046733333333,0.0152179191666667,0.0673313408333333,0,0,0,0,0.0154134365,0.0031217082,0,0.0425236389166667,0.01677860875,0,0,0.116666666666667
"3381",2027,"0.55",5,"IDA5+","Default",1,2018,"0-0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00135624136690647,0.000381101956834532,0,0.00170213460431655,0.00139315571223022,0,0.273381294964029,1
"3382",2027,"0.55",5,"IDA5+","Irvine",1,2018,"0-0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000595762755102041,0.000230468795918367,0.0204081632653061,0.000603884897959184,0.000626431244897959,0.0204081632653061,0.857142857142857,1
"3383",2027,"0.55",5,"IDA5+/DA2-4","Default",1,2018,"0-0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00183350276470588,0.000654951607843137,0,0.00336358441176471,0.00190438834313725,0,0.0784313725490196,1
"3384",2027,"0.55",5,"IDA5+/DA2-4","Default",1,2018,"0.0012-0.00032",3.69277785114095,6.99999679000021,3.63136038980464,0.00973132390909091,0.00201155328181818,0.0120788456363636,0,0,0,0.590909090909091,0.00262380122727273,0.000485043645454545,0,0.011161064,0.00267353363636364,0,0.0454545454545455,1
"3385",2027,"0.55",5,"IDA5+/DA2-4","Default",1,2018,"0.0016-0.00035",3.80412549134288,5.99997645008596,3.72288769516542,0.0253872210909091,0.00644322675757576,0.031475675030303,0,0,0,0.0303030303030303,0.00669303763636364,0.00123971875151515,0,0.0210728043636364,0.0068644610969697,0,0,0.872727272727273
"3386",2027,"0.55",5,"IDA5+/DA2-4","Default",1,2018,"0.002-0.00041",4.31091931871316,6.99999832300022,4.22048528482755,0.0107651400714286,0.00287178577857143,0.0133088981428571,0,0,0,0.457142857142857,0.0025209798,0.000520712014285714,0,0.0085296245,0.00252951257857143,0,0.0142857142857143,1
"3387",2027,"0.55",5,"IDA5+/DA2-4","Irvine",1,2018,"0-0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000925124411764706,0.000274973235294118,0,0.00211362647058824,0.000930754843137255,0,0.617647058823529,1
"3388",2027,"0.55",5,"IDA5+/DA2-4","Irvine",1,2018,"0.002-0.00041",4.64223868400506,Inf,4.58513621225338,0.00584693308333333,0.00145919551666667,0.00729264566666667,0,0,0,0.916666666666667,0.00127617624166667,0.000289116266666667,0,0.00469663083333333,0.001328487425,0,0.408333333333333,1
"3389",2027,"0.55",6,"IDA5+/DA2-4","Default",1,2018,"0.002-0.00041",4.7844209406651,Inf,4.65165776651102,0.00391863451428571,0.000911469092857143,0.00494263907142857,0,0,0.00714285714285714,1,0.000843342728571429,0.000160302828571429,0,0.00235481221428571,0.000823215821428571,0,0.664285714285714,1
"3390",2027,"0.55",6,"IDA5+/DA2-4","Irvine",1,2018,"0.002-0.00041",6.1695281231769,Inf,6.066956127879,0.002227963571875,0.000491834878125,0.0028034087125,0,0,0.075,1,0.000371361175625,7.57898625e-05,0.015625,0.0017213603125,0.000454521646875,0.06875,0.984375,1
"3391",2027,"0.55",7,"IDA5+/DA2-4","Default",1,2018,"0.002-0.00041",6.48332524328792,Inf,6.31943697704129,0.00292874428571429,0.000670925585714286,0.00369483457142857,0,0,0,1,0.000457716852857143,0.000120501678571429,0,0.00180747057142857,0.000631880035714286,0.00714285714285714,0.957142857142857,1
"3392",2027,"0.55",7,"IDA5+/DA2-4","Irvine",1,2018,"0.002-0.00041",8.76621033813078,Inf,8.83333702929921,0.001713727353125,0.000368760703125,0.0021752644125,0,0,0.146875,1,0.0002045813746875,6.81136e-05,0.03125,0.0007570039375,0.000237417896875,0.25625,1,1
"3393",2027,"0.65",2,"DA2+","Default",1,2018,"0-0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0182186820792079,0.00560789732673267,0,0.0377590664356436,0.0180689874257426,0,0,0.0099009900990099
"3394",2027,"0.65",2,"DA2+","Default",1,2018,"0.0012-0.00032",3.54273838374933,4.99999187000465,3.51210184479588,0.0158746574545455,0.00380144367272727,0.0198247186363636,0,0,0,0.145454545454545,0.00447946145454545,0.000861904636363636,0,0.0173210077272727,0.00462273133636364,0,0,0.990909090909091
"3395",2027,"0.65",2,"DA2+","Default",1,2018,"0.0016-0.00035",3.49080954538589,4.59998370882235,3.41046081262456,0.0431492314285714,0.0116601251428571,0.0531122942857143,0,0,0,0,0.0123760904,0.00249820199428571,0,0.0389884921714286,0.0141678986857143,0,0,0.331428571428571
"3396",2027,"0.65",2,"DA2+","Default",1,2018,"0.002-0.00041",3.27536607091925,4.71428405000175,3.17801261158339,0.0774777316981132,0.0235344902264151,0.0947837373584906,0,0,0,0,0.0238341496226415,0.00520400119622642,0,0.0644279961509434,0.0260419450188679,0,0,0.00754716981132075
"3397",2027,"0.65",2,"DA2+","Irvine",1,2018,"0-0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0213466826213592,0.00616854572815534,0,0.0403895872815534,0.0214233119417476,0,0,0.0194174757281553
